,countriesAndTerritories,cases,deaths,dateRep,popData2019
39807,Namibia,0,0,17/04/2020,2494524.0
39808,Namibia,0,0,16/04/2020,2494524.0
39809,Namibia,0,0,15/04/2020,2494524.0
39810,Namibia,0,0,14/04/2020,2494524.0
39811,Namibia,0,0,13/04/2020,2494524.0
39812,Namibia,0,0,12/04/2020,2494524.0
39813,Namibia,0,0,11/04/2020,2494524.0
39814,Namibia,0,0,10/04/2020,2494524.0
39815,Namibia,0,0,09/04/2020,2494524.0
39816,Namibia,0,0,08/04/2020,2494524.0
39817,Namibia,0,0,07/04/2020,2494524.0
39818,Namibia,2,0,06/04/2020,2494524.0
39819,Namibia,0,0,05/04/2020,2494524.0
39820,Namibia,1,0,04/04/2020,2494524.0
39821,Namibia,0,0,03/04/2020,2494524.0
39822,Namibia,2,0,02/04/2020,2494524.0
39823,Namibia,0,0,01/04/2020,2494524.0
39824,Namibia,0,0,31/03/2020,2494524.0
39825,Namibia,3,0,30/03/2020,2494524.0
39826,Namibia,0,0,29/03/2020,2494524.0
39827,Namibia,0,0,28/03/2020,2494524.0
39828,Namibia,4,0,27/03/2020,2494524.0
39829,Namibia,1,0,26/03/2020,2494524.0
39830,Namibia,0,0,25/03/2020,2494524.0
39831,Namibia,0,0,24/03/2020,2494524.0
39832,Namibia,0,0,23/03/2020,2494524.0
39833,Namibia,0,0,22/03/2020,2494524.0
39834,Namibia,1,0,21/03/2020,2494524.0
39835,Namibia,0,0,20/03/2020,2494524.0
39836,Namibia,0,0,19/03/2020,2494524.0
39837,Namibia,0,0,18/03/2020,2494524.0
39838,Namibia,0,0,17/03/2020,2494524.0
39839,Namibia,0,0,16/03/2020,2494524.0
39840,Namibia,2,0,15/03/2020,2494524.0
39841,Nepal,830,9,14/12/2020,28608715.0
39842,Nepal,899,15,13/12/2020,28608715.0
39843,Nepal,1044,11,12/12/2020,28608715.0
39844,Nepal,1217,12,11/12/2020,28608715.0
39845,Nepal,1056,14,10/12/2020,28608715.0
39846,Nepal,1382,23,09/12/2020,28608715.0
39847,Nepal,1014,20,08/12/2020,28608715.0
39848,Nepal,1096,17,07/12/2020,28608715.0
39849,Nepal,1024,10,06/12/2020,28608715.0
39850,Nepal,1272,16,05/12/2020,28608715.0
39851,Nepal,1343,13,04/12/2020,28608715.0
39852,Nepal,2794,9,03/12/2020,28608715.0
39853,Nepal,0,21,02/12/2020,28608715.0
39854,Nepal,1474,29,01/12/2020,28608715.0
39855,Nepal,1255,25,30/11/2020,28608715.0
39856,Nepal,1380,19,29/11/2020,28608715.0
39857,Nepal,1703,23,28/11/2020,28608715.0
39858,Nepal,1614,23,27/11/2020,28608715.0
39859,Nepal,1948,28,26/11/2020,28608715.0
39860,Nepal,1790,24,25/11/2020,28608715.0
39861,Nepal,1980,16,24/11/2020,28608715.0
39862,Nepal,1669,16,23/11/2020,28608715.0
39863,Nepal,1674,7,22/11/2020,28608715.0
39864,Nepal,1945,22,21/11/2020,28608715.0
39865,Nepal,2103,17,20/11/2020,28608715.0
39866,Nepal,1442,12,19/11/2020,28608715.0
39867,Nepal,502,17,18/11/2020,28608715.0
39868,Nepal,1197,9,17/11/2020,28608715.0
39869,Nepal,1477,6,16/11/2020,28608715.0
39870,Nepal,1946,13,15/11/2020,28608715.0
39871,Nepal,2111,13,14/11/2020,28608715.0
39872,Nepal,1913,15,13/11/2020,28608715.0
39873,Nepal,2569,26,12/11/2020,28608715.0
39874,Nepal,2736,22,11/11/2020,28608715.0
39875,Nepal,2571,18,10/11/2020,28608715.0
39876,Nepal,2817,21,09/11/2020,28608715.0
39877,Nepal,2753,17,08/11/2020,28608715.0
39878,Nepal,2909,18,07/11/2020,28608715.0
39879,Nepal,3051,18,06/11/2020,28608715.0
39880,Nepal,3309,30,05/11/2020,28608715.0
39881,Nepal,3114,20,04/11/2020,28608715.0
39882,Nepal,2933,24,03/11/2020,28608715.0
39883,Nepal,2824,23,02/11/2020,28608715.0
39884,Nepal,2508,17,01/11/2020,28608715.0
39885,Nepal,3517,16,31/10/2020,28608715.0
39886,Nepal,2364,17,30/10/2020,28608715.0
39887,Nepal,1954,11,29/10/2020,28608715.0
39888,Nepal,570,14,28/10/2020,28608715.0
39889,Nepal,1741,15,27/10/2020,28608715.0
39890,Nepal,2856,5,26/10/2020,28608715.0
39891,Nepal,2225,13,25/10/2020,28608715.0
39892,Nepal,4499,17,24/10/2020,28608715.0
39893,Nepal,3637,21,23/10/2020,28608715.0
39894,Nepal,5743,26,22/10/2020,28608715.0
39895,Nepal,3093,8,21/10/2020,28608715.0
39896,Nepal,3790,18,20/10/2020,28608715.0
39897,Nepal,2942,12,19/10/2020,28608715.0
39898,Nepal,3167,12,18/10/2020,28608715.0
39899,Nepal,4392,21,17/10/2020,28608715.0
39900,Nepal,3749,19,16/10/2020,28608715.0
39901,Nepal,2638,12,15/10/2020,28608715.0
39902,Nepal,3556,18,14/10/2020,28608715.0
39903,Nepal,4047,9,13/10/2020,28608715.0
39904,Nepal,2071,22,12/10/2020,28608715.0
39905,Nepal,5008,14,11/10/2020,28608715.0
39906,Nepal,2059,10,10/10/2020,28608715.0
39907,Nepal,4364,12,09/10/2020,28608715.0
39908,Nepal,3439,15,08/10/2020,28608715.0
39909,Nepal,1551,9,07/10/2020,28608715.0
39910,Nepal,2440,19,06/10/2020,28608715.0
39911,Nepal,2253,7,05/10/2020,28608715.0
39912,Nepal,2120,8,04/10/2020,28608715.0
39913,Nepal,2722,11,03/10/2020,28608715.0
39914,Nepal,1911,11,02/10/2020,28608715.0
39915,Nepal,1559,7,01/10/2020,28608715.0
39916,Nepal,1513,10,30/09/2020,28608715.0
39917,Nepal,1351,4,29/09/2020,28608715.0
39918,Nepal,1573,10,28/09/2020,28608715.0
39919,Nepal,1207,8,27/09/2020,28608715.0
39920,Nepal,1313,6,26/09/2020,28608715.0
39921,Nepal,1497,17,25/09/2020,28608715.0
39922,Nepal,1172,7,24/09/2020,28608715.0
39923,Nepal,1356,2,23/09/2020,28608715.0
39924,Nepal,1154,16,22/09/2020,28608715.0
39925,Nepal,1325,10,21/09/2020,28608715.0
39926,Nepal,1204,11,20/09/2020,28608715.0
39927,Nepal,2020,7,19/09/2020,28608715.0
39928,Nepal,1246,4,18/09/2020,28608715.0
39929,Nepal,1539,8,17/09/2020,28608715.0
39930,Nepal,1459,11,16/09/2020,28608715.0
39931,Nepal,1170,15,15/09/2020,28608715.0
39932,Nepal,1039,9,14/09/2020,28608715.0
39933,Nepal,1201,14,13/09/2020,28608715.0
39934,Nepal,1454,5,12/09/2020,28608715.0
39935,Nepal,1246,5,11/09/2020,28608715.0
39936,Nepal,1081,6,10/09/2020,28608715.0
39937,Nepal,902,6,09/09/2020,28608715.0
39938,Nepal,979,11,08/09/2020,28608715.0
39939,Nepal,980,9,07/09/2020,28608715.0
39940,Nepal,1041,9,06/09/2020,28608715.0
39941,Nepal,1359,14,05/09/2020,28608715.0
39942,Nepal,1228,6,04/09/2020,28608715.0
39943,Nepal,1120,12,03/09/2020,28608715.0
39944,Nepal,1069,11,02/09/2020,28608715.0
39945,Nepal,899,7,01/09/2020,28608715.0
39946,Nepal,1221,14,31/08/2020,28608715.0
39947,Nepal,884,12,30/08/2020,28608715.0
39948,Nepal,927,12,29/08/2020,28608715.0
39949,Nepal,1111,8,28/08/2020,28608715.0
39950,Nepal,885,11,27/08/2020,28608715.0
39951,Nepal,855,7,26/08/2020,28608715.0
39952,Nepal,743,8,25/08/2020,28608715.0
39953,Nepal,818,3,24/08/2020,28608715.0
39954,Nepal,634,9,23/08/2020,28608715.0
39955,Nepal,838,11,22/08/2020,28608715.0
39956,Nepal,707,6,21/08/2020,28608715.0
39957,Nepal,681,6,20/08/2020,28608715.0
39958,Nepal,1016,7,19/08/2020,28608715.0
39959,Nepal,581,3,18/08/2020,28608715.0
39960,Nepal,641,2,17/08/2020,28608715.0
39961,Nepal,468,3,16/08/2020,28608715.0
39962,Nepal,594,4,15/08/2020,28608715.0
39963,Nepal,525,4,14/08/2020,28608715.0
39964,Nepal,484,8,13/08/2020,28608715.0
39965,Nepal,638,4,12/08/2020,28608715.0
39966,Nepal,338,4,11/08/2020,28608715.0
39967,Nepal,380,2,10/08/2020,28608715.0
39968,Nepal,378,3,09/08/2020,28608715.0
39969,Nepal,464,5,08/08/2020,28608715.0
39970,Nepal,360,5,07/08/2020,28608715.0
39971,Nepal,381,2,06/08/2020,28608715.0
39972,Nepal,259,1,05/08/2020,28608715.0
39973,Nepal,418,0,04/08/2020,28608715.0
39974,Nepal,246,1,03/08/2020,28608715.0
39975,Nepal,315,0,02/08/2020,28608715.0
39976,Nepal,224,4,01/08/2020,28608715.0
39977,Nepal,274,3,31/07/2020,28608715.0
39978,Nepal,210,0,30/07/2020,28608715.0
39979,Nepal,311,1,29/07/2020,28608715.0
39980,Nepal,139,3,28/07/2020,28608715.0
39981,Nepal,130,0,27/07/2020,28608715.0
39982,Nepal,109,1,26/07/2020,28608715.0
39983,Nepal,133,1,25/07/2020,28608715.0
39984,Nepal,147,1,24/07/2020,28608715.0
39985,Nepal,150,2,23/07/2020,28608715.0
39986,Nepal,100,0,22/07/2020,28608715.0
39987,Nepal,186,0,21/07/2020,28608715.0
39988,Nepal,156,0,20/07/2020,28608715.0
39989,Nepal,57,0,19/07/2020,28608715.0
39990,Nepal,101,1,18/07/2020,28608715.0
39991,Nepal,167,0,17/07/2020,28608715.0
39992,Nepal,116,1,16/07/2020,28608715.0
39993,Nepal,116,0,15/07/2020,28608715.0
39994,Nepal,144,0,14/07/2020,28608715.0
39995,Nepal,82,0,13/07/2020,28608715.0
39996,Nepal,70,3,12/07/2020,28608715.0
39997,Nepal,118,0,11/07/2020,28608715.0
39998,Nepal,108,0,10/07/2020,28608715.0
39999,Nepal,459,0,09/07/2020,28608715.0
40000,Nepal,0,0,08/07/2020,28608715.0
40001,Nepal,180,1,07/07/2020,28608715.0
40002,Nepal,293,0,06/07/2020,28608715.0
40003,Nepal,232,2,05/07/2020,28608715.0
40004,Nepal,740,1,04/07/2020,28608715.0
40005,Nepal,473,1,03/07/2020,28608715.0
40006,Nepal,482,1,02/07/2020,28608715.0
40007,Nepal,316,0,01/07/2020,28608715.0
40008,Nepal,476,1,30/06/2020,28608715.0
40009,Nepal,1017,1,29/06/2020,28608715.0
40010,Nepal,0,0,28/06/2020,28608715.0
40011,Nepal,593,1,27/06/2020,28608715.0
40012,Nepal,434,3,26/06/2020,28608715.0
40013,Nepal,1702,0,25/06/2020,28608715.0
40014,Nepal,0,0,24/06/2020,28608715.0
40015,Nepal,0,0,23/06/2020,28608715.0
40016,Nepal,421,1,22/06/2020,28608715.0
40017,Nepal,331,0,21/06/2020,28608715.0
40018,Nepal,426,0,20/06/2020,28608715.0
40019,Nepal,671,2,19/06/2020,28608715.0
40020,Nepal,586,1,18/06/2020,28608715.0
40021,Nepal,380,0,17/06/2020,28608715.0
40022,Nepal,451,0,16/06/2020,28608715.0
40023,Nepal,425,1,15/06/2020,28608715.0
40024,Nepal,273,2,14/06/2020,28608715.0
40025,Nepal,448,1,13/06/2020,28608715.0
40026,Nepal,250,0,12/06/2020,28608715.0
40027,Nepal,279,0,11/06/2020,28608715.0
40028,Nepal,323,1,10/06/2020,28608715.0
40029,Nepal,314,1,09/06/2020,28608715.0
40030,Nepal,536,2,08/06/2020,28608715.0
40031,Nepal,0,0,07/06/2020,28608715.0
40032,Nepal,278,1,06/06/2020,28608715.0
40033,Nepal,334,1,05/06/2020,28608715.0
40034,Nepal,201,1,04/06/2020,28608715.0
40035,Nepal,301,0,03/06/2020,28608715.0
40036,Nepal,226,0,02/06/2020,28608715.0
40037,Nepal,171,2,01/06/2020,28608715.0
40038,Nepal,189,0,31/05/2020,28608715.0
40039,Nepal,170,1,30/05/2020,28608715.0
40040,Nepal,156,1,29/05/2020,28608715.0
40041,Nepal,114,0,28/05/2020,28608715.0
40042,Nepal,90,0,27/05/2020,28608715.0
40043,Nepal,79,1,26/05/2020,28608715.0
40044,Nepal,19,0,25/05/2020,28608715.0
40045,Nepal,36,0,24/05/2020,28608715.0
40046,Nepal,61,0,23/05/2020,28608715.0
40047,Nepal,43,1,22/05/2020,28608715.0
40048,Nepal,42,0,21/05/2020,28608715.0
40049,Nepal,27,0,20/05/2020,28608715.0
40050,Nepal,71,0,19/05/2020,28608715.0
40051,Nepal,13,1,18/05/2020,28608715.0
40052,Nepal,15,1,17/05/2020,28608715.0
40053,Nepal,18,0,16/05/2020,28608715.0
40054,Nepal,39,0,15/05/2020,28608715.0
40055,Nepal,2,0,14/05/2020,28608715.0
40056,Nepal,83,0,13/05/2020,28608715.0
40057,Nepal,14,0,12/05/2020,28608715.0
40058,Nepal,11,0,11/05/2020,28608715.0
40059,Nepal,8,0,10/05/2020,28608715.0
40060,Nepal,0,0,09/05/2020,28608715.0
40061,Nepal,2,0,08/05/2020,28608715.0
40062,Nepal,17,0,07/05/2020,28608715.0
40063,Nepal,0,0,06/05/2020,28608715.0
40064,Nepal,7,0,05/05/2020,28608715.0
40065,Nepal,16,0,04/05/2020,28608715.0
40066,Nepal,0,0,03/05/2020,28608715.0
40067,Nepal,2,0,02/05/2020,28608715.0
40068,Nepal,0,0,01/05/2020,28608715.0
40069,Nepal,3,0,30/04/2020,28608715.0
40070,Nepal,2,0,29/04/2020,28608715.0
40071,Nepal,0,0,28/04/2020,28608715.0
40072,Nepal,3,0,27/04/2020,28608715.0
40073,Nepal,0,0,26/04/2020,28608715.0
40074,Nepal,1,0,25/04/2020,28608715.0
40075,Nepal,3,0,24/04/2020,28608715.0
40076,Nepal,3,0,23/04/2020,28608715.0
40077,Nepal,11,0,22/04/2020,28608715.0
40078,Nepal,0,0,21/04/2020,28608715.0
40079,Nepal,0,0,20/04/2020,28608715.0
40080,Nepal,1,0,19/04/2020,28608715.0
40081,Nepal,14,0,18/04/2020,28608715.0
40082,Nepal,0,0,17/04/2020,28608715.0
40083,Nepal,0,0,16/04/2020,28608715.0
40084,Nepal,2,0,15/04/2020,28608715.0
40085,Nepal,2,0,14/04/2020,28608715.0
40086,Nepal,3,0,13/04/2020,28608715.0
40087,Nepal,0,0,12/04/2020,28608715.0
40088,Nepal,0,0,11/04/2020,28608715.0
40089,Nepal,0,0,10/04/2020,28608715.0
40090,Nepal,0,0,09/04/2020,28608715.0
40091,Nepal,0,0,08/04/2020,28608715.0
40092,Nepal,0,0,07/04/2020,28608715.0
40093,Nepal,3,0,06/04/2020,28608715.0
40094,Nepal,0,0,05/04/2020,28608715.0
40095,Nepal,1,0,04/04/2020,28608715.0
40096,Nepal,0,0,03/04/2020,28608715.0
40097,Nepal,0,0,02/04/2020,28608715.0
40098,Nepal,0,0,01/04/2020,28608715.0
40099,Nepal,0,0,31/03/2020,28608715.0
40100,Nepal,0,0,30/03/2020,28608715.0
40101,Nepal,2,0,29/03/2020,28608715.0
40102,Nepal,0,0,28/03/2020,28608715.0
40103,Nepal,0,0,27/03/2020,28608715.0
40104,Nepal,0,0,26/03/2020,28608715.0
40105,Nepal,1,0,25/03/2020,28608715.0
40106,Nepal,1,0,24/03/2020,28608715.0
40107,Nepal,0,0,23/03/2020,28608715.0
40108,Nepal,0,0,22/03/2020,28608715.0
40109,Nepal,0,0,21/03/2020,28608715.0
40110,Nepal,0,0,20/03/2020,28608715.0
40111,Nepal,0,0,19/03/2020,28608715.0
40112,Nepal,0,0,18/03/2020,28608715.0
40113,Nepal,0,0,17/03/2020,28608715.0
40114,Nepal,0,0,15/03/2020,28608715.0
40115,Nepal,0,0,02/03/2020,28608715.0
40116,Nepal,0,0,01/03/2020,28608715.0
40117,Nepal,0,0,29/02/2020,28608715.0
40118,Nepal,0,0,28/02/2020,28608715.0
40119,Nepal,0,0,27/02/2020,28608715.0
40120,Nepal,0,0,26/02/2020,28608715.0
40121,Nepal,0,0,25/02/2020,28608715.0
40122,Nepal,0,0,24/02/2020,28608715.0
40123,Nepal,0,0,23/02/2020,28608715.0
40124,Nepal,0,0,22/02/2020,28608715.0
40125,Nepal,0,0,21/02/2020,28608715.0
40126,Nepal,0,0,20/02/2020,28608715.0
40127,Nepal,0,0,19/02/2020,28608715.0
40128,Nepal,0,0,18/02/2020,28608715.0
40129,Nepal,0,0,17/02/2020,28608715.0
40130,Nepal,0,0,16/02/2020,28608715.0
40131,Nepal,0,0,15/02/2020,28608715.0
40132,Nepal,0,0,14/02/2020,28608715.0
40133,Nepal,0,0,13/02/2020,28608715.0
40134,Nepal,0,0,12/02/2020,28608715.0
40135,Nepal,0,0,11/02/2020,28608715.0
40136,Nepal,0,0,10/02/2020,28608715.0
40137,Nepal,0,0,09/02/2020,28608715.0
40138,Nepal,0,0,08/02/2020,28608715.0
40139,Nepal,0,0,07/02/2020,28608715.0
40140,Nepal,0,0,06/02/2020,28608715.0
40141,Nepal,0,0,05/02/2020,28608715.0
40142,Nepal,0,0,04/02/2020,28608715.0
40143,Nepal,0,0,03/02/2020,28608715.0
40144,Nepal,0,0,02/02/2020,28608715.0
40145,Nepal,0,0,01/02/2020,28608715.0
40146,Nepal,0,0,31/01/2020,28608715.0
40147,Nepal,0,0,30/01/2020,28608715.0
40148,Nepal,0,0,29/01/2020,28608715.0
40149,Nepal,0,0,28/01/2020,28608715.0
40150,Nepal,0,0,27/01/2020,28608715.0
40151,Nepal,0,0,26/01/2020,28608715.0
40152,Nepal,1,0,25/01/2020,28608715.0
40153,Nepal,0,0,24/01/2020,28608715.0
40154,Nepal,0,0,23/01/2020,28608715.0
40155,Nepal,0,0,22/01/2020,28608715.0
40156,Nepal,0,0,21/01/2020,28608715.0
40157,Nepal,0,0,20/01/2020,28608715.0
40158,Nepal,0,0,19/01/2020,28608715.0
40159,Nepal,0,0,18/01/2020,28608715.0
40160,Nepal,0,0,17/01/2020,28608715.0
40161,Nepal,0,0,16/01/2020,28608715.0
40162,Nepal,0,0,15/01/2020,28608715.0
40163,Nepal,0,0,14/01/2020,28608715.0
40164,Nepal,0,0,13/01/2020,28608715.0
40165,Nepal,0,0,12/01/2020,28608715.0
40166,Nepal,0,0,11/01/2020,28608715.0
40167,Nepal,0,0,10/01/2020,28608715.0
40168,Nepal,0,0,09/01/2020,28608715.0
40169,Nepal,0,0,08/01/2020,28608715.0
40170,Nepal,0,0,07/01/2020,28608715.0
40171,Nepal,0,0,06/01/2020,28608715.0
40172,Nepal,0,0,05/01/2020,28608715.0
40173,Nepal,0,0,04/01/2020,28608715.0
40174,Nepal,0,0,03/01/2020,28608715.0
40175,Nepal,0,0,02/01/2020,28608715.0
40176,Nepal,0,0,01/01/2020,28608715.0
40177,Nepal,0,0,31/12/2019,28608715.0
40178,Netherlands,9868,29,14/12/2020,17282163.0
40179,Netherlands,9071,53,13/12/2020,17282163.0
40180,Netherlands,8827,63,12/12/2020,17282163.0
40181,Netherlands,8709,61,11/12/2020,17282163.0
40182,Netherlands,6524,66,10/12/2020,17282163.0
40183,Netherlands,6139,71,09/12/2020,17282163.0
40184,Netherlands,7055,17,08/12/2020,17282163.0
40185,Netherlands,6769,25,07/12/2020,17282163.0
40186,Netherlands,6520,39,06/12/2020,17282163.0
40187,Netherlands,5867,58,05/12/2020,17282163.0
40188,Netherlands,5603,61,04/12/2020,17282163.0
40189,Netherlands,4917,66,03/12/2020,17282163.0
40190,Netherlands,4042,62,02/12/2020,17282163.0
40191,Netherlands,4562,27,01/12/2020,17282163.0
40192,Netherlands,5578,23,30/11/2020,17282163.0
40193,Netherlands,4452,59,29/11/2020,17282163.0
40194,Netherlands,5733,83,28/11/2020,17282163.0
40195,Netherlands,4467,75,27/11/2020,17282163.0
40196,Netherlands,4901,73,26/11/2020,17282163.0
40197,Netherlands,3919,90,25/11/2020,17282163.0
40198,Netherlands,5163,54,24/11/2020,17282163.0
40199,Netherlands,5382,21,23/11/2020,17282163.0
40200,Netherlands,6062,48,22/11/2020,17282163.0
40201,Netherlands,5919,51,21/11/2020,17282163.0
40202,Netherlands,5638,73,20/11/2020,17282163.0
40203,Netherlands,4606,82,19/11/2020,17282163.0
40204,Netherlands,4296,85,18/11/2020,17282163.0
40205,Netherlands,4822,44,17/11/2020,17282163.0
40206,Netherlands,5408,43,16/11/2020,17282163.0
40207,Netherlands,5903,85,15/11/2020,17282163.0
40208,Netherlands,6086,53,14/11/2020,17282163.0
40209,Netherlands,5627,89,13/11/2020,17282163.0
40210,Netherlands,5400,74,12/11/2020,17282163.0
40211,Netherlands,4664,98,11/11/2020,17282163.0
40212,Netherlands,4674,39,10/11/2020,17282163.0
40213,Netherlands,5659,44,09/11/2020,17282163.0
40214,Netherlands,6659,73,08/11/2020,17282163.0
40216,Netherlands,6957,87,06/11/2020,17282163.0
40219,Netherlands,8278,29,03/11/2020,17282163.0
40220,Netherlands,8673,39,02/11/2020,17282163.0
40221,Netherlands,9790,50,01/11/2020,17282163.0
40222,Netherlands,11102,87,31/10/2020,17282163.0
40223,Netherlands,10248,56,30/10/2020,17282163.0
40224,Netherlands,8092,60,29/10/2020,17282163.0
40225,Netherlands,10283,70,28/10/2020,17282163.0
40226,Netherlands,10324,26,27/10/2020,17282163.0
40227,Netherlands,10194,27,26/10/2020,17282163.0
40228,Netherlands,8639,55,25/10/2020,17282163.0
40229,Netherlands,9983,45,24/10/2020,17282163.0
40230,Netherlands,9268,46,23/10/2020,17282163.0
40231,Netherlands,8738,59,22/10/2020,17282163.0
40232,Netherlands,8149,45,21/10/2020,17282163.0
40233,Netherlands,7720,8,20/10/2020,17282163.0
40234,Netherlands,8439,23,19/10/2020,17282163.0
40235,Netherlands,8105,29,18/10/2020,17282163.0
40236,Netherlands,7978,16,17/10/2020,17282163.0
40237,Netherlands,7779,29,16/10/2020,17282163.0
40238,Netherlands,7271,32,15/10/2020,17282163.0
40239,Netherlands,7368,35,14/10/2020,17282163.0
40240,Netherlands,6844,12,13/10/2020,17282163.0
40241,Netherlands,6368,17,12/10/2020,17282163.0
40242,Netherlands,6493,23,11/10/2020,17282163.0
40243,Netherlands,5959,13,10/10/2020,17282163.0
40244,Netherlands,5813,13,09/10/2020,17282163.0
40245,Netherlands,4979,36,08/10/2020,17282163.0
40246,Netherlands,4517,21,07/10/2020,17282163.0
40247,Netherlands,4572,7,06/10/2020,17282163.0
40248,Netherlands,4000,5,05/10/2020,17282163.0
40249,Netherlands,3963,21,04/10/2020,17282163.0
40250,Netherlands,3820,9,03/10/2020,17282163.0
40251,Netherlands,3253,13,02/10/2020,17282163.0
40252,Netherlands,3293,13,01/10/2020,17282163.0
40253,Netherlands,3001,13,30/09/2020,17282163.0
40254,Netherlands,2909,6,29/09/2020,17282163.0
40255,Netherlands,2989,8,28/09/2020,17282163.0
40256,Netherlands,2711,38,27/09/2020,17282163.0
40257,Netherlands,2776,16,26/09/2020,17282163.0
40258,Netherlands,2541,16,25/09/2020,17282163.0
40259,Netherlands,2351,5,24/09/2020,17282163.0
40260,Netherlands,2243,10,23/09/2020,17282163.0
40261,Netherlands,2215,2,22/09/2020,17282163.0
40262,Netherlands,1843,4,21/09/2020,17282163.0
40263,Netherlands,1882,2,20/09/2020,17282163.0
40264,Netherlands,1972,7,19/09/2020,17282163.0
40265,Netherlands,1750,6,18/09/2020,17282163.0
40266,Netherlands,1540,2,17/09/2020,17282163.0
40267,Netherlands,1376,2,16/09/2020,17282163.0
40268,Netherlands,1298,2,15/09/2020,17282163.0
40269,Netherlands,1086,1,14/09/2020,17282163.0
40270,Netherlands,1231,1,13/09/2020,17282163.0
40271,Netherlands,1268,3,12/09/2020,17282163.0
40272,Netherlands,823,3,11/09/2020,17282163.0
40273,Netherlands,1140,2,10/09/2020,17282163.0
40274,Netherlands,963,1,09/09/2020,17282163.0
40275,Netherlands,797,0,08/09/2020,17282163.0
40276,Netherlands,925,2,07/09/2020,17282163.0
40277,Netherlands,654,4,06/09/2020,17282163.0
40278,Netherlands,744,2,05/09/2020,17282163.0
40279,Netherlands,421,0,04/09/2020,17282163.0
40280,Netherlands,914,5,03/09/2020,17282163.0
40281,Netherlands,461,6,02/09/2020,17282163.0
40282,Netherlands,525,0,01/09/2020,17282163.0
40283,Netherlands,508,0,31/08/2020,17282163.0
40284,Netherlands,500,4,30/08/2020,17282163.0
40285,Netherlands,507,2,29/08/2020,17282163.0
40286,Netherlands,510,3,28/08/2020,17282163.0
40287,Netherlands,570,8,27/08/2020,17282163.0
40288,Netherlands,414,5,26/08/2020,17282163.0
40289,Netherlands,572,2,25/08/2020,17282163.0
40290,Netherlands,456,0,24/08/2020,17282163.0
40291,Netherlands,508,5,23/08/2020,17282163.0
40292,Netherlands,534,4,22/08/2020,17282163.0
40293,Netherlands,529,10,21/08/2020,17282163.0
40294,Netherlands,552,6,20/08/2020,17282163.0
40295,Netherlands,487,3,19/08/2020,17282163.0
40296,Netherlands,481,0,18/08/2020,17282163.0
40297,Netherlands,506,3,17/08/2020,17282163.0
40298,Netherlands,652,2,16/08/2020,17282163.0
40299,Netherlands,636,2,15/08/2020,17282163.0
40300,Netherlands,577,4,14/08/2020,17282163.0
40301,Netherlands,654,2,13/08/2020,17282163.0
40302,Netherlands,779,2,12/08/2020,17282163.0
40303,Netherlands,575,0,11/08/2020,17282163.0
40304,Netherlands,577,0,10/08/2020,17282163.0
40305,Netherlands,486,3,09/08/2020,17282163.0
40306,Netherlands,519,0,08/08/2020,17282163.0
40307,Netherlands,601,0,07/08/2020,17282163.0
40308,Netherlands,426,4,06/08/2020,17282163.0
40309,Netherlands,540,1,05/08/2020,17282163.0
40310,Netherlands,372,0,04/08/2020,17282163.0
40311,Netherlands,311,0,03/08/2020,17282163.0
40312,Netherlands,431,0,02/08/2020,17282163.0
40313,Netherlands,338,0,01/08/2020,17282163.0
40314,Netherlands,342,0,31/07/2020,17282163.0
40315,Netherlands,247,0,30/07/2020,17282163.0
40316,Netherlands,223,0,29/07/2020,17282163.0
40317,Netherlands,205,0,28/07/2020,17282163.0
40318,Netherlands,214,0,27/07/2020,17282163.0
40319,Netherlands,137,1,26/07/2020,17282163.0
40320,Netherlands,191,0,25/07/2020,17282163.0
40321,Netherlands,163,0,24/07/2020,17282163.0
40322,Netherlands,168,3,23/07/2020,17282163.0
40323,Netherlands,163,0,22/07/2020,17282163.0
40324,Netherlands,185,0,21/07/2020,17282163.0
40325,Netherlands,144,0,20/07/2020,17282163.0
40326,Netherlands,127,0,19/07/2020,17282163.0
40327,Netherlands,103,0,18/07/2020,17282163.0
40328,Netherlands,99,0,17/07/2020,17282163.0
40329,Netherlands,106,1,16/07/2020,17282163.0
40330,Netherlands,53,0,15/07/2020,17282163.0
40331,Netherlands,71,0,14/07/2020,17282163.0
40332,Netherlands,101,0,13/07/2020,17282163.0
40333,Netherlands,81,0,12/07/2020,17282163.0
40334,Netherlands,42,0,11/07/2020,17282163.0
40335,Netherlands,52,0,10/07/2020,17282163.0
40336,Netherlands,52,3,09/07/2020,17282163.0
40337,Netherlands,37,4,08/07/2020,17282163.0
40338,Netherlands,36,1,07/07/2020,17282163.0
40339,Netherlands,73,1,06/07/2020,17282163.0
40340,Netherlands,61,6,05/07/2020,17282163.0
40341,Netherlands,75,2,04/07/2020,17282163.0
40342,Netherlands,77,3,03/07/2020,17282163.0
40343,Netherlands,62,2,02/07/2020,17282163.0
40344,Netherlands,50,6,01/07/2020,17282163.0
40345,Netherlands,76,2,30/06/2020,17282163.0
40346,Netherlands,73,0,29/06/2020,17282163.0
40347,Netherlands,69,2,28/06/2020,17282163.0
40348,Netherlands,91,3,27/06/2020,17282163.0
40349,Netherlands,110,3,26/06/2020,17282163.0
40350,Netherlands,82,2,25/06/2020,17282163.0
40351,Netherlands,64,5,24/06/2020,17282163.0
40352,Netherlands,65,0,23/06/2020,17282163.0
